Order ID,Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Discount,Sales,Profit
ORD-2192,2024-08-26,South,Furniture,Bookcases,Customer_73,4,0.0,664.96,149.39
ORD-2193,2024-05-15,East,Furniture,Bookcases,Customer_18,1,0.3,134.31,-1.3
ORD-2194,2024-05-07,North,Technology,Copiers,Customer_87,7,0.4,1494.11,-94.84
ORD-2195,2024-09-12,West,Furniture,Furnishings,Customer_116,11,0.4,1277.3,-280.93
ORD-2196,2023-06-02,North,Furniture,Furnishings,Customer_100,4,0.3,618.69,-91.08
ORD-2197,2023-12-14,Unknown,Technology,Copiers,Customer_72,11,0.0,4907.65,754.62
ORD-2198,2023-06-19,Unknown,Technology,Accessories,Customer_144,11,0.0,942.59,54.33
ORD-2199,2024-10-21,East,Furniture,Chairs,Customer_146,9,0.1,2644.24,425.91
ORD-2200,2024-05-02,East,Furniture,Tables,Customer_5,5,0.1,796.05,-6.76
ORD-2201,2023-09-09,South,Furniture,Bookcases,Customer_103,10,0.0,2107.2,302.1
ORD-2202,2024-05-18,East,Office Supplies,Art,Customer_47,7,0.0,2392.53,554.43
ORD-2203,2024-06-24,North,Office Supplies,Storage,Customer_24,2,0.0,377.3,43.53
ORD-2204,2024-07-08,West,Office Supplies,Paper,Customer_47,5,0.0,2470.7,151.33
ORD-2205,2023-06-07,North,Office Supplies,Paper,Customer_16,10,0.2,2778.0,-188.44
ORD-2206,2023-07-05,East,Technology,Phones,Customer_77,7,0.0,1735.58,101.12
ORD-2207,2023-11-24,West,Office Supplies,Storage,Customer_67,7,0.0,1803.69,611.82
ORD-2208,2023-02-23,West,Furniture,Tables,Customer_127,9,0.3,1249.04,-222.71
ORD-2209,2023-04-28,North,Furniture,Bookcases,Customer_119,9,0.3,158.57,-11.67
ORD-2210,2023-03-09,South,Furniture,Furnishings,Customer_60,1,0.15,75.15,-4.73
ORD-2211,2024-07-21,East,Furniture,Tables,Customer_78,10,0.3,2663.78,-139.7
ORD-2212,2024-04-01,East,Technology,Machines,Customer_37,6,0.0,910.38,291.34
ORD-2213,2023-09-09,South,Technology,Copiers,Customer_11,1,0.4,40.15,0.67
ORD-2214,2024-09-27,North,Technology,Machines,Customer_1,1,0.4,98.3,-0.34
ORD-2215,2023-10-07,North,Technology,Copiers,Customer_90,11,0.1,3023.86,659.24
ORD-2216,2024-08-22,North,Furniture,Tables,Customer_137,10,0.0,4921.7,671.92
ORD-2217,2023-11-04,East,Office Supplies,Binders,Customer_36,12,0.15,4905.79,229.81
ORD-2218,2024-03-18,West,Technology,Accessories,Customer_88,11,0.15,1859.71,59.73
ORD-2219,2024-12-25,South,Office Supplies,Paper,Customer_83,6,0.1,1486.57,24.15
ORD-2220,2024-04-15,North,Furniture,Tables,Customer_1,10,0.4,1687.92,-181.43
ORD-2221,2023-01-05,East,Technology,Machines,Customer_106,9,0.4,2069.98,-41.2
ORD-2222,2024-02-07,East,Technology,Phones,Customer_138,1,0.4,135.49,-24.29
ORD-2223,2024-11-19,East,Office Supplies,Art,Customer_92,7,0.0,959.49,104.0
ORD-2224,2024-12-14,East,Furniture,Furnishings,Customer_95,4,0.4,91.8,-15.35
ORD-2225,2023-01-10,West,Technology,Phones,Customer_72,11,0.2,1253.3,225.5
ORD-2226,2023-07-16,East,Technology,Accessories,Customer_57,4,0.4,679.87,-112.73
ORD-2227,2024-01-07,East,Office Supplies,Art,Customer_54,1,0.1,264.99,3.12
ORD-2228,2024-10-15,South,Furniture,Bookcases,Customer_146,9,0.4,1228.93,-100.93
ORD-2229,2023-06-24,West,Technology,Machines,Customer_17,10,0.0,2495.6,425.58
ORD-2230,2023-03-08,West,Office Supplies,Paper,Customer_134,12,0.15,5069.3,983.92
ORD-2231,2023-07-16,East,Technology,Accessories,Customer_144,8,0.0,2523.76,557.28
ORD-2232,2024-03-13,East,Office Supplies,Art,Customer_105,5,0.0,1570.6,173.38
ORD-2233,2024-11-27,South,Office Supplies,Storage,Customer_133,1,0.1,183.26,-3.33
ORD-2234,2023-02-18,North,Office Supplies,Art,Customer_81,1,0.3,170.11,-4.61
ORD-2235,2023-07-19,North,Furniture,Chairs,Customer_58,12,0.3,1021.44,101.34
ORD-2236,2023-03-18,West,Furniture,Tables,Customer_85,5,0.0,2278.15,607.45
ORD-2237,2024-10-03,East,Furniture,Furnishings,Customer_111,1,0.2,217.09,32.78
ORD-2238,2023-09-14,West,Furniture,Furnishings,Customer_62,6,0.0,444.12,127.53
ORD-2239,2023-12-08,West,Furniture,Furnishings,Customer_25,11,0.4,469.66,-14.91
ORD-2240,2024-08-15,East,Furniture,Chairs,Customer_9,7,0.2,812.73,124.45
ORD-2241,2024-12-11,East,Furniture,Chairs,Customer_114,1,0.15,401.69,-10.19
ORD-2242,2024-09-17,South,Furniture,Chairs,Customer_15,9,0.0,2130.39,733.49
ORD-2243,2023-10-29,South,Office Supplies,Binders,Customer_106,4,0.0,987.48,305.19
ORD-2244,2024-04-09,South,Office Supplies,Art,Customer_26,6,0.0,1790.88,291.2
ORD-2245,2024-04-09,North,Technology,Machines,Customer_28,2,0.0,300.06,33.3
ORD-2246,2024-09-01,East,Technology,Machines,Customer_147,3,0.15,977.36,44.92
ORD-2247,2023-12-30,South,Office Supplies,Art,Customer_48,4,0.0,1042.08,206.02
ORD-2248,2023-02-15,East,Furniture,Bookcases,Customer_150,7,0.2,1640.07,245.47
ORD-2249,2023-11-15,West,Furniture,Furnishings,Customer_80,10,0.2,3924.48,48.17
ORD-2250,2023-10-26,North,Furniture,Tables,Customer_15,4,0.0,1661.92,464.27
ORD-2251,2024-03-08,North,Furniture,Tables,Customer_52,2,0.2,465.65,82.33
ORD-2252,2023-07-13,South,Technology,Copiers,Customer_85,10,0.2,865.84,-66.86
ORD-2253,2024-09-22,North,Office Supplies,Storage,Customer_42,2,0.4,514.13,-71.08
ORD-2254,2023-02-13,South,Furniture,Chairs,Customer_58,12,0.1,4590.11,1092.11
ORD-2255,2024-04-22,West,Furniture,Furnishings,Customer_85,12,0.3,341.04,25.59
ORD-2256,2023-07-30,South,Furniture,Chairs,Customer_93,1,0.0,229.68,46.65
ORD-2257,2024-01-02,East,Technology,Phones,Customer_37,5,0.4,951.09,7.53
ORD-2258,2023-07-19,North,Furniture,Chairs,Customer_51,4,0.15,65.86,4.81
ORD-2259,2023-06-28,Unknown,Office Supplies,Paper,Customer_87,9,0.1,2810.54,525.04
ORD-2260,2023-07-02,West,Furniture,Tables,Customer_68,2,0.0,698.68,63.11
ORD-2261,2024-11-24,West,Office Supplies,Binders,Customer_87,4,0.15,532.78,20.04
ORD-2262,2024-04-12,Unknown,Office Supplies,Storage,Customer_44,9,0.3,2546.27,-270.85
ORD-2263,2024-12-29,East,Furniture,Tables,Customer_34,4,0.1,407.7,104.87
ORD-2264,2024-06-29,South,Technology,Accessories,Customer_82,10,0.3,100.38,10.98
ORD-2265,2024-10-13,West,Furniture,Tables,Customer_138,5,0.0,1708.2,509.97
ORD-2266,2023-12-02,West,Furniture,Bookcases,Customer_33,9,0.4,833.54,-221.48
ORD-2267,2023-08-03,East,Office Supplies,Binders,Customer_43,9,0.3,2340.83,141.02
ORD-2268,2024-10-22,North,Office Supplies,Art,Customer_46,6,0.2,1789.58,-120.16
ORD-2269,2024-06-22,South,Technology,Copiers,Customer_122,5,0.3,1327.13,53.98
ORD-2270,2024-10-15,East,Furniture,Tables,Customer_52,8,0.1,2395.3,478.66
ORD-2271,2024-02-10,West,Office Supplies,Art,Customer_97,10,0.0,4245.0,151.33
ORD-2272,2024-01-19,North,Technology,Phones,Customer_35,2,0.15,90.81,6.93
ORD-2273,2024-03-31,North,Furniture,Chairs,Customer_120,9,0.2,345.96,4.24
ORD-2274,2024-03-12,South,Office Supplies,Art,Customer_105,6,0.4,754.13,-188.68
ORD-2275,2023-11-21,North,Office Supplies,Binders,Customer_46,8,0.1,1302.62,4.3
ORD-2276,2023-09-29,East,Office Supplies,Binders,Customer_76,9,0.0,3654.36,1221.68
ORD-2277,2023-10-11,West,Furniture,Chairs,Customer_19,6,0.0,272.64,91.75
ORD-2278,2024-07-13,West,Office Supplies,Paper,Customer_85,5,0.15,1130.75,22.47
ORD-2279,2024-11-30,North,Furniture,Tables,Customer_140,5,0.0,238.3,47.7
ORD-2280,2023-11-03,North,Office Supplies,Art,Customer_104,10,0.0,3993.1,1046.7
ORD-2281,2024-04-28,West,Office Supplies,Paper,Customer_59,12,0.1,373.79,-3.04
ORD-2282,2024-04-30,West,Technology,Copiers,Customer_119,6,0.0,1244.46,172.47
ORD-2283,2023-11-17,West,Office Supplies,Art,Customer_54,8,0.4,594.58,-110.41
ORD-2284,2024-07-25,East,Office Supplies,Paper,Customer_148,3,0.15,1029.46,214.92
ORD-2285,2023-01-10,South,Technology,Accessories,Customer_87,4,0.3,583.8,47.77
ORD-2286,2024-03-11,South,Technology,Accessories,Customer_84,10,0.0,1675.3,323.22
ORD-2287,2024-08-04,East,Furniture,Tables,Customer_85,10,0.3,845.25,1.81
ORD-2288,2024-01-26,West,Office Supplies,Binders,Customer_137,7,0.1,3085.11,151.33
ORD-2289,2024-05-01,East,Office Supplies,Art,Customer_78,2,0.0,370.66,90.57
ORD-2290,2023-04-17,West,Furniture,Furnishings,Customer_7,3,0.1,189.62,44.86
ORD-2291,2023-03-13,South,Office Supplies,Paper,Customer_60,5,0.0,1282.55,237.02
ORD-2292,2024-04-10,East,Office Supplies,Binders,Customer_44,6,0.3,1247.69,-3.2
ORD-2293,2024-02-05,West,Furniture,Tables,Customer_138,7,0.4,189.71,-12.37
ORD-2294,2023-03-12,South,Furniture,Tables,Customer_53,5,0.3,449.92,10.88
ORD-2295,2024-12-27,South,Furniture,Bookcases,Customer_52,9,0.4,2230.42,-64.26
ORD-2296,2023-10-10,West,Furniture,Tables,Customer_115,2,0.3,393.02,-13.34
ORD-2297,2024-09-11,West,Technology,Accessories,Customer_146,8,0.4,384.05,-14.36
ORD-2298,2024-04-18,East,Technology,Phones,Customer_74,11,0.4,943.73,-114.18
ORD-2299,2023-12-22,North,Office Supplies,Paper,Customer_107,4,0.0,597.16,53.83
ORD-2300,2024-09-24,South,Office Supplies,Art,Customer_47,12,0.0,3821.76,253.38
ORD-2301,2024-02-07,East,Furniture,Tables,Customer_71,11,0.15,3523.45,89.06
ORD-2302,2024-11-13,East,Technology,Machines,Customer_127,7,0.0,70.49,14.33
ORD-2303,2024-01-13,East,Furniture,Bookcases,Customer_105,8,0.0,263.68,35.03
ORD-2304,2023-09-16,West,Technology,Phones,Customer_119,1,0.0,356.42,24.52
ORD-2305,2024-10-16,South,Office Supplies,Storage,Customer_103,4,0.3,1179.58,-222.77
ORD-2306,2023-02-08,East,Office Supplies,Binders,Customer_35,6,0.4,471.38,-22.5
ORD-2307,2024-05-11,South,Furniture,Chairs,Customer_141,11,0.1,1633.2,0.93
ORD-2308,2024-12-31,South,Furniture,Furnishings,Customer_72,3,0.0,559.53,73.36
ORD-2309,2023-01-19,Unknown,Furniture,Bookcases,Customer_32,9,0.3,2664.46,-255.78
ORD-2310,2023-06-22,East,Technology,Phones,Customer_70,3,0.4,713.84,-1.74
ORD-2311,2024-01-02,West,Furniture,Chairs,Customer_137,4,0.4,534.17,1.59
ORD-2312,2024-12-14,East,Technology,Phones,Customer_100,12,0.15,1987.88,435.79
ORD-2313,2024-03-30,East,Technology,Phones,Customer_13,7,0.1,338.62,59.63
ORD-2314,2023-09-13,North,Furniture,Tables,Customer_24,1,0.3,176.38,-13.0
ORD-2315,2023-01-29,East,Office Supplies,Paper,Customer_17,4,0.0,1280.12,334.31
ORD-2316,2024-11-11,West,Technology,Machines,Customer_12,7,0.0,84.98,8.51
ORD-2317,2023-12-01,North,Technology,Machines,Customer_54,9,0.3,2264.16,22.45
ORD-2318,2024-03-14,East,Furniture,Tables,Customer_28,6,0.2,2320.13,274.5
ORD-2319,2023-06-27,East,Office Supplies,Storage,Customer_4,7,0.1,2998.04,541.93
ORD-2320,2024-04-14,West,Furniture,Bookcases,Customer_95,1,0.0,156.05,12.74
ORD-2321,2023-08-12,South,Office Supplies,Art,Customer_27,12,0.0,4717.08,1147.41
ORD-2322,2023-09-15,East,Technology,Accessories,Customer_100,11,0.0,369.71,58.42
ORD-2323,2023-12-07,West,Technology,Accessories,Customer_124,2,0.2,766.13,30.74
ORD-2324,2023-01-19,South,Office Supplies,Paper,Customer_129,10,0.0,2220.4,415.9
ORD-2325,2023-08-27,East,Technology,Phones,Customer_80,4,0.3,314.58,-24.97
ORD-2326,2023-09-07,Unknown,Furniture,Tables,Customer_96,8,0.15,1300.23,-70.59
ORD-2327,2023-07-26,West,Office Supplies,Paper,Customer_10,4,0.4,926.66,151.33
ORD-2328,2023-12-03,West,Office Supplies,Storage,Customer_11,9,0.3,2601.08,169.34
ORD-2329,2024-10-25,North,Furniture,Tables,Customer_85,6,0.1,614.95,102.82
ORD-2330,2023-07-30,East,Technology,Machines,Customer_57,10,0.3,1689.94,125.14
ORD-2331,2024-06-17,North,Furniture,Furnishings,Customer_2,2,0.4,138.85,-9.26
ORD-2332,2023-03-13,West,Furniture,Tables,Customer_53,3,0.0,923.4,127.97
ORD-2333,2023-06-27,West,Furniture,Chairs,Customer_110,12,0.4,553.9,-41.27
ORD-2334,2023-11-15,West,Technology,Machines,Customer_63,7,0.0,2603.37,376.68
ORD-2335,2024-09-12,West,Office Supplies,Storage,Customer_148,8,0.1,2346.98,207.8
ORD-2336,2023-10-06,South,Furniture,Bookcases,Customer_102,7,0.0,2516.29,276.2
ORD-2337,2024-04-27,South,Office Supplies,Art,Customer_40,8,0.0,3569.68,486.27
ORD-2338,2024-01-26,South,Furniture,Bookcases,Customer_138,3,0.0,570.66,38.48
ORD-2339,2023-09-21,South,Office Supplies,Storage,Customer_117,5,0.3,226.24,-7.97
ORD-2340,2024-07-29,South,Furniture,Bookcases,Customer_35,12,0.4,1016.06,-19.67
ORD-2341,2023-07-20,West,Furniture,Chairs,Customer_4,9,0.2,123.84,0.46
ORD-2342,2024-05-18,South,Office Supplies,Art,Customer_96,7,0.4,736.26,-194.52
ORD-2343,2023-11-12,East,Office Supplies,Binders,Customer_32,7,0.0,496.58,86.45
ORD-2344,2023-07-18,South,Office Supplies,Storage,Customer_131,12,0.4,1810.8,-269.29
ORD-2345,2024-10-12,North,Technology,Phones,Customer_99,7,0.1,1702.01,252.82
ORD-2346,2023-09-06,South,Furniture,Bookcases,Customer_8,12,0.0,178.32,33.74
ORD-2347,2023-09-25,South,Technology,Machines,Customer_66,4,0.0,1928.44,396.7
ORD-2348,2023-01-13,East,Furniture,Furnishings,Customer_102,12,0.0,4104.0,589.17
ORD-2349,2024-06-14,West,Office Supplies,Paper,Customer_110,5,0.15,1654.36,267.8
ORD-2350,2024-05-27,South,Technology,Accessories,Customer_106,12,0.0,3185.28,1091.93
ORD-2351,2023-04-22,North,Furniture,Bookcases,Customer_54,12,0.3,600.77,-111.09
ORD-2352,2024-12-16,North,Furniture,Tables,Customer_126,1,0.0,387.38,113.17
ORD-2353,2023-03-13,South,Technology,Copiers,Customer_74,12,0.3,578.76,-63.85
ORD-2354,2023-06-24,West,Office Supplies,Paper,Customer_35,4,0.4,44.64,-8.12
ORD-2355,2023-07-06,East,Office Supplies,Paper,Customer_48,4,0.0,1555.36,319.45
ORD-2356,2023-07-07,West,Office Supplies,Art,Customer_113,11,0.0,1986.27,320.83
ORD-2357,2024-10-13,West,Furniture,Bookcases,Customer_22,7,0.0,74.62,10.44
ORD-2358,2023-10-11,East,Office Supplies,Binders,Customer_150,4,0.4,784.22,17.46
ORD-2359,2024-05-11,East,Furniture,Chairs,Customer_69,1,0.0,425.06,24.26
ORD-2360,2023-04-10,West,Technology,Phones,Customer_97,10,0.15,3827.47,631.38
ORD-2361,2024-05-12,South,Office Supplies,Art,Customer_87,6,0.2,1883.42,51.6
ORD-2362,2023-11-19,West,Office Supplies,Art,Customer_97,10,0.0,2050.2,288.82
ORD-2363,2023-12-31,North,Furniture,Chairs,Customer_117,12,0.3,354.4,-43.07
ORD-2364,2023-05-23,East,Technology,Phones,Customer_136,5,0.1,588.78,67.84
ORD-2365,2024-01-13,South,Technology,Copiers,Customer_132,7,0.1,2370.38,265.82
ORD-2366,2023-01-04,North,Furniture,Bookcases,Customer_12,12,0.2,368.06,65.27
ORD-2367,2024-11-25,South,Furniture,Furnishings,Customer_103,12,0.0,5663.16,1617.15
ORD-2368,2023-12-23,South,Office Supplies,Binders,Customer_99,5,0.1,2230.88,297.48
ORD-2369,2024-12-30,West,Technology,Phones,Customer_33,8,0.0,3854.08,280.12
ORD-2370,2023-11-05,South,Furniture,Furnishings,Customer_30,8,0.1,1362.1,51.23
ORD-2371,2023-09-07,West,Furniture,Chairs,Customer_28,7,0.0,741.72,68.42
ORD-2372,2023-06-14,North,Office Supplies,Storage,Customer_57,12,0.15,3212.8,528.17
ORD-2373,2024-11-12,South,Technology,Phones,Customer_35,9,0.4,1584.2,-357.89
ORD-2374,2023-04-03,North,Furniture,Chairs,Customer_88,7,0.3,1996.5,1.57
ORD-2375,2024-10-31,South,Furniture,Tables,Customer_67,2,0.15,340.34,45.01
ORD-2376,2023-03-31,East,Furniture,Bookcases,Customer_49,12,0.0,1648.2,253.09
ORD-2377,2024-08-09,North,Furniture,Bookcases,Customer_98,10,0.0,4595.7,630.31
ORD-2378,2023-11-15,East,Technology,Machines,Customer_100,7,0.2,1345.62,211.32
ORD-2379,2024-01-09,West,Technology,Machines,Customer_28,7,0.0,2497.46,171.48
ORD-2380,2024-07-05,South,Office Supplies,Paper,Customer_76,4,0.4,197.23,-52.79
ORD-2381,2024-11-27,South,Furniture,Bookcases,Customer_38,12,0.0,3829.8,705.84
ORD-2382,2024-09-05,North,Office Supplies,Binders,Customer_71,12,0.4,545.69,9.48
ORD-2383,2024-10-08,Unknown,Office Supplies,Storage,Customer_97,1,0.2,215.62,-8.07
ORD-2384,2023-06-06,West,Technology,Machines,Customer_14,3,0.4,459.54,-30.38
ORD-2385,2024-02-06,North,Technology,Machines,Customer_6,9,0.3,298.37,-32.1
ORD-2386,2023-12-12,South,Technology,Copiers,Customer_90,7,0.3,1986.51,-103.5
ORD-2387,2023-03-15,North,Office Supplies,Paper,Customer_141,7,0.0,1944.74,349.75
ORD-2388,2023-05-15,North,Technology,Phones,Customer_78,8,0.0,252.08,25.14
ORD-2389,2024-08-14,West,Office Supplies,Art,Customer_75,3,0.1,616.46,20.19
ORD-2390,2023-08-12,West,Technology,Phones,Customer_93,12,0.0,413.88,125.44
ORD-2391,2024-11-25,West,Office Supplies,Art,Customer_44,1,0.0,490.78,141.32
ORD-2392,2023-12-31,South,Furniture,Chairs,Customer_31,9,0.2,3084.12,-115.37
ORD-2393,2024-08-30,South,Furniture,Furnishings,Customer_63,1,0.0,480.71,52.43
ORD-2394,2023-09-04,South,Office Supplies,Storage,Customer_45,11,0.3,3666.74,397.64
ORD-2395,2024-12-09,East,Office Supplies,Art,Customer_71,11,0.4,2367.68,57.64
ORD-2396,2024-01-12,East,Furniture,Chairs,Customer_22,2,0.4,346.88,-66.65
ORD-2397,2024-10-18,West,Furniture,Furnishings,Customer_71,12,0.0,2689.56,613.4
ORD-2398,2024-08-30,West,Office Supplies,Art,Customer_112,5,0.0,229.05,54.22
ORD-2399,2023-04-12,North,Furniture,Tables,Customer_104,12,0.0,5889.36,630.35
ORD-2400,2024-02-08,South,Furniture,Chairs,Customer_54,11,0.0,4382.07,1412.65
ORD-2401,2023-07-05,West,Furniture,Furnishings,Customer_81,2,0.0,944.82,319.39
ORD-2402,2023-05-12,West,Technology,Machines,Customer_23,9,0.15,2031.23,453.36
ORD-2403,2023-02-05,East,Furniture,Bookcases,Customer_94,9,0.0,3429.72,337.83
ORD-2404,2024-03-09,East,Furniture,Bookcases,Customer_12,9,0.15,1864.15,271.23
ORD-2405,2024-11-05,South,Furniture,Furnishings,Customer_81,9,0.2,944.64,77.63
ORD-2406,2024-09-12,West,Technology,Phones,Customer_12,4,0.0,1346.52,133.05
ORD-2407,2023-07-12,West,Office Supplies,Paper,Customer_35,10,0.1,2582.01,520.24
ORD-2408,2024-08-28,North,Office Supplies,Paper,Customer_109,2,0.15,432.58,-28.71
ORD-2409,2023-09-24,South,Technology,Machines,Customer_103,8,0.0,115.44,18.14
ORD-2410,2023-09-18,South,Technology,Machines,Customer_138,4,0.0,1855.36,220.05
ORD-2411,2024-10-06,North,Technology,Machines,Customer_96,10,0.0,3208.4,374.17
ORD-2412,2024-03-05,West,Office Supplies,Art,Customer_98,1,0.1,150.86,33.85
ORD-2413,2023-03-21,North,Furniture,Chairs,Customer_141,7,0.0,2569.98,202.05
ORD-2414,2023-12-04,East,Office Supplies,Storage,Customer_70,3,0.1,594.16,-12.63
ORD-2415,2023-10-08,East,Furniture,Furnishings,Customer_57,7,0.0,1719.48,427.69
ORD-2416,2023-05-07,West,Technology,Accessories,Customer_126,2,0.2,108.91,-2.54
ORD-2417,2024-12-18,North,Technology,Accessories,Customer_26,1,0.0,204.94,66.78
ORD-2418,2023-11-22,South,Furniture,Bookcases,Customer_137,9,0.3,3129.15,-552.38
ORD-2419,2024-05-03,West,Office Supplies,Binders,Customer_132,12,0.0,4594.68,742.12
ORD-2420,2024-11-04,West,Furniture,Furnishings,Customer_146,12,0.15,2063.46,322.48
ORD-2421,2023-02-24,Unknown,Technology,Machines,Customer_108,12,0.4,3312.22,50.61
ORD-2422,2023-07-07,South,Office Supplies,Art,Customer_129,5,0.15,1244.36,46.21
ORD-2423,2024-03-14,West,Office Supplies,Binders,Customer_79,7,0.2,2217.04,-76.93
ORD-2424,2023-04-03,East,Furniture,Tables,Customer_24,3,0.0,859.2,135.39
ORD-2425,2023-03-28,North,Technology,Copiers,Customer_3,7,0.0,2322.25,283.59
ORD-2426,2024-05-06,South,Technology,Phones,Customer_104,1,0.1,93.49,22.95
ORD-2427,2023-01-08,South,Technology,Accessories,Customer_63,12,0.0,718.56,145.0
ORD-2428,2024-09-13,South,Furniture,Tables,Customer_45,2,0.2,189.15,-18.6
ORD-2429,2023-05-17,North,Furniture,Furnishings,Customer_127,7,0.0,193.55,19.85
ORD-2430,2024-01-18,East,Office Supplies,Paper,Customer_139,2,0.15,739.02,10.9
ORD-2431,2023-11-03,South,Office Supplies,Storage,Customer_55,1,0.3,333.0,-5.17
ORD-2432,2023-08-11,North,Technology,Phones,Customer_119,10,0.4,1343.64,158.19
ORD-2433,2023-02-28,North,Furniture,Furnishings,Customer_85,5,0.2,1052.72,123.83
ORD-2434,2023-04-20,East,Office Supplies,Paper,Customer_103,6,0.0,890.52,138.85
ORD-2435,2023-04-14,South,Office Supplies,Paper,Customer_22,9,0.0,4032.99,1346.76
ORD-2436,2024-02-25,East,Office Supplies,Binders,Customer_40,11,0.15,4182.72,233.54
ORD-2437,2023-08-20,South,Office Supplies,Storage,Customer_77,6,0.3,1648.0,-77.62
ORD-2438,2023-07-06,North,Furniture,Furnishings,Customer_113,3,0.0,761.37,84.82
ORD-2439,2023-12-29,South,Furniture,Bookcases,Customer_51,2,0.1,539.37,13.94
ORD-2440,2023-10-19,Unknown,Furniture,Furnishings,Customer_108,12,0.2,1655.71,242.58
ORD-2441,2023-02-02,West,Technology,Machines,Customer_123,11,0.15,1042.24,-50.71
ORD-2442,2023-05-02,South,Office Supplies,Art,Customer_33,6,0.3,184.0,16.97
ORD-2443,2024-05-28,South,Furniture,Chairs,Customer_28,1,0.0,258.39,44.66
ORD-2444,2023-06-09,North,Technology,Phones,Customer_61,1,0.2,325.86,45.86
ORD-2445,2024-03-15,East,Office Supplies,Art,Customer_75,5,0.4,518.31,-32.09
ORD-2446,2023-03-26,South,Furniture,Tables,Customer_131,3,0.1,1047.2,174.25
ORD-2447,2023-10-15,East,Office Supplies,Paper,Customer_110,4,0.4,202.27,-1.46
ORD-2448,2024-12-24,East,Technology,Machines,Customer_49,10,0.0,2741.6,369.41
ORD-2449,2023-08-23,East,Furniture,Furnishings,Customer_10,5,0.1,982.62,-18.4
ORD-2450,2023-05-30,South,Furniture,Tables,Customer_24,1,0.3,50.86,2.02
ORD-2451,2024-02-22,North,Technology,Machines,Customer_57,6,0.3,42.04,-2.73
ORD-2452,2024-05-05,East,Technology,Copiers,Customer_14,5,0.0,1330.15,88.31
ORD-2453,2023-10-03,North,Office Supplies,Storage,Customer_108,4,0.2,1557.79,-65.68
ORD-2454,2023-02-18,West,Furniture,Chairs,Customer_14,11,0.2,1399.73,-26.34
ORD-2455,2023-08-06,North,Office Supplies,Storage,Customer_26,7,0.0,860.3,43.4
ORD-2456,2023-09-16,South,Office Supplies,Storage,Customer_78,2,0.0,734.76,249.86
ORD-2457,2024-11-16,East,Technology,Machines,Customer_85,6,0.2,575.52,158.19
ORD-2458,2024-08-26,North,Furniture,Bookcases,Customer_54,10,0.3,2614.71,168.72
ORD-2459,2023-03-31,East,Furniture,Chairs,Customer_11,10,0.1,1953.81,118.95
ORD-2460,2023-07-17,South,Furniture,Chairs,Customer_140,10,0.2,1355.12,140.64
ORD-2461,2023-11-05,South,Furniture,Tables,Customer_12,3,0.1,1107.59,27.12
ORD-2462,2024-03-04,North,Technology,Accessories,Customer_94,8,0.0,1534.08,491.8
ORD-2463,2024-03-22,East,Office Supplies,Art,Customer_135,9,0.0,3647.52,1260.06
ORD-2464,2023-06-20,North,Technology,Machines,Customer_75,1,0.0,379.58,63.75
ORD-2465,2024-12-11,West,Technology,Copiers,Customer_127,11,0.0,3293.51,817.79
ORD-2466,2023-06-19,South,Technology,Copiers,Customer_144,7,0.3,237.36,-6.33
ORD-2467,2024-09-13,North,Furniture,Tables,Customer_1,3,0.1,965.44,19.5
ORD-2468,2024-08-29,East,Technology,Copiers,Customer_129,12,0.15,4003.6,420.91
ORD-2469,2023-11-07,West,Office Supplies,Storage,Customer_142,2,0.0,953.18,59.79
ORD-2470,2023-08-18,East,Technology,Machines,Customer_75,1,0.0,140.01,32.27
ORD-2471,2023-10-12,West,Office Supplies,Binders,Customer_64,4,0.0,621.24,164.21
ORD-2472,2023-01-02,North,Technology,Accessories,Customer_84,2,0.15,649.25,-25.48
ORD-2473,2023-05-17,South,Technology,Accessories,Customer_84,1,0.0,261.79,53.06
ORD-2474,2023-12-31,West,Technology,Accessories,Customer_46,5,0.0,954.75,314.95
ORD-2475,2024-07-04,East,Technology,Copiers,Customer_66,11,0.1,4113.25,736.94
ORD-2476,2024-03-28,West,Office Supplies,Storage,Customer_53,10,0.3,2520.14,-129.75
ORD-2477,2023-06-09,South,Furniture,Furnishings,Customer_95,3,0.4,830.32,-51.17
ORD-2478,2023-04-06,South,Furniture,Furnishings,Customer_48,3,0.1,991.44,226.55
ORD-2479,2024-08-06,South,Technology,Machines,Customer_73,1,0.15,122.66,21.11
ORD-2480,2023-06-16,West,Office Supplies,Paper,Customer_18,3,0.0,317.01,48.69
ORD-2481,2024-03-12,West,Office Supplies,Art,Customer_26,12,0.0,2093.4,719.2
ORD-2482,2023-01-13,East,Office Supplies,Art,Customer_6,2,0.0,859.4,223.75
ORD-2483,2024-10-21,East,Furniture,Tables,Customer_22,5,0.0,1831.3,400.36
ORD-2484,2024-10-04,East,Furniture,Chairs,Customer_139,12,0.2,4551.07,176.93
ORD-2485,2024-12-25,East,Furniture,Tables,Customer_123,10,0.4,1178.7,-260.6
ORD-2486,2023-06-17,North,Office Supplies,Art,Customer_40,4,0.0,1580.96,427.39
ORD-2487,2024-07-10,North,Technology,Phones,Customer_6,1,0.0,198.33,11.42
ORD-2488,2024-07-11,North,Furniture,Furnishings,Customer_37,1,0.1,379.0,-10.07
ORD-2489,2023-01-25,West,Office Supplies,Art,Customer_38,6,0.15,1809.53,400.05
